5734	4017727	4017682	17
5735	117675219	117675264	6
5736	84690859	84690908	1
5737	31964225	31964174	2
5738	4021526	4021572	6
5739	87951265	87951314	16
5740	45583539	45583588	1
5741	203007703	203007751	1
5742	37869830	37869785	13
5743	133424670	133424719	10
5744	108074955	108075000	6
5745	56819746	56819795	1
5746	69311856	69311901	16
5747	46130278	46130326	6
5748	135561651	135561700	9
5749	54415176	54415230	1
5750	77190452	77190497	16
5751	129774769	129774715	7
5752	101808890	101808944	14
5753	108748929	108748974	5
5754	111883661	111883715	3
5755	1152755	1152800	16
5756	231709093	231709142	2
5757	179882133	179882178	1
5758	33798529	33798574	3
5759	104968706	104968652	11
5760	18636749	18636794	19
5762	33081396	33081441	1
5763	119334561	119334606	11
5764	11806121	11806166	1
5765	113762000	113762049	4
5766	161273649	161273698	6
5767	25168566	25168611	2
5768	42458760	42458711	17
5769	56127974	56128021	12
5770	75648607	75648654	15
5771	123960794	123960843	X
5772	133805960	133806009	3
5773	63681352	63681397	11
5774	60841801	60841852	11
5775	35695573	35695528	7
5776	51692810	51692864	19
5777	150764011	150763965	3
5778	114178940	114178888	3
5779	74923490	74923539	14
5780	90801729	90801774	9
5781	142879353	142879401	8
5782	55026674	55026728	12
5783	112254582	112254530	6
5784	174522593	174522548	4
5785	56361538	56361489	10
5786	41242437	41242486	1
5787	68483113	68483059	1
5788	39698320	39698365	4
5789	43455708	43455757	6
5790	75402056	75402105	10
5791	74767610	74767664	5
5792	49487637	49487588	19
5793	74147790	74147837	18
5794	18831691	18831740	19
5795	62466440	62466489	12
5796	55618431	55618377	2
5797	109740204	109740253	1
5798	14029981	14029936	X
5799	109910584	109910629	1
5800	128319085	128319036	2
5801	109100254	109100299	1
5803	121757017	121757062	9
5804	109309515	109309564	12
5805	2115223	2115268	12
5806	96052951	96052900	13
5807	129094883	129094928	5
5808	57335923	57335875	11
5809	66831117	66831072	16
5810	80485326	80485380	8
5811	45422219	45422268	6
5812	11703520	11703569	8
5813	95217299	95217346	12
5814	71420932	71420883	6
5815	46229262	46229311	21
5816	46471157	46471103	19
5817	67303575	67303526	11
5818	9423618	9423573	2
5819	58244599	58244645	14
5820	50878618	50878667	18
5821	29590288	29590337	17
5822	194933	194982	2
5823	61714471	61714520	8
5825	39151895	39151846	17
5827	135181002	135180953	6
5828	130165733	130165781	X
5829	64092387	64092439	20
5830	143408336	143408385	7
5831	128487463	128487409	3
5832	116526495	116526540	7
5833	35541987	35542032	20
5834	241134915	241134870	2
5835	10408054	10408000	12
5836	86800169	86800214	11
5837	9951094	9951143	2
5838	68820662	68820711	15
5839	3795573	3795622	20
5840	8631171	8631220	17
5841	4247508	4247553	19
5842	132878936	132878982	9
5843	108449076	108449121	2
5844	113294817	113294866	5
5845	143609943	143609992	8
5846	130379808	130379853	7
5847	48734983	48734938	8
5848	25934209	25934258	10
5849	93184702	93184751	9
5852	141387974	141388021	5
5853	68053931	68053985	15
5854	44325983	44325938	7
5855	228103058	228103013	1
5856	32222709	32222758	1
5857	74767208	74767257	5
5858	27506897	27506852	11
5859	46390684	46390630	4
5860	21032905	21032950	22
5861	77281965	77282014	1
5862	143291640	143291686	8
5863	36489545	36489590	19
5864	10928269	10928318	19
5865	9545695	9545740	5
5866	77918699	77918748	13
5867	154272468	154272517	1
5868	100267288	100267333	12
5869	129184210	129184259	3
5870	100464589	100464635	6
5871	185535321	185535370	4
5872	32071427	32071373	7
5873	103415210	103415259	8
5874	103918572	103918527	10
5876	10802213	10802159	11
5878	114414709	114414763	7
5879	74615637	74615682	15
5880	57520056	57520102	12
5881	36678915	36678960	6
5882	32222500	32222549	1
5883	24494835	24494884	6
5884	168164918	168164972	4
5885	184038113	184038059	1
5886	23826011	23825957	1
5887	45791606	45791655	20
5888	37084430	37084479	2
5889	64317654	64317703	11
5890	6611837	6611886	11
5891	67545436	67545391	4
5892	90265575	90265624	15
5893	205504361	205504409	1
5894	100200414	100200463	12
5895	35420027	35420076	11
5896	41167960	41168005	21
5897	150341614	150341659	7
5898	172959239	172959288	5
5900	49084306	49084360	19
5901	49278935	49278989	20
5902	178341583	178341637	1
5903	50910525	50910570	X
5904	94116	94071	19
5905	14803028	14802974	12
5906	41333508	41333556	X
5907	37826687	37826736	4
5908	6393842	6393797	1
5909	57587014	57586960	18
5910	35809164	35809218	1
5911	138988351	138988306	6
5912	99505269	99505315	7
5913	48556869	48556914	3
5914	36699276	36699325	21
5915	28644749	28644794	17
5916	10454671	10454622	18
5917	89757696	89757745	8
5918	123195471	123195520	11
5919	48985879	48985924	4
5920	145918263	145918308	1
5921	33915593	33915642	21
5922	149936913	149936859	1
5923	16666005	16665960	2
5924	56725620	56725566	12
5925	62407996	62408043	20
5926	48654736	48654682	12
5927	53251373	53251418	8
5928	241357298	241357253	1
5929	1153701	1153746	16
5930	79559942	79559888	10
5931	90868792	90868846	15
5932	22669112	22669067	8
5933	36948839	36948888	1
5934	18940531	18940576	19
5935	185045173	185045218	1
5936	981118	981167	16
5937	44962534	44962583	14
5938	35122364	35122413	14
5939	225653471	225653520	1
5940	4740835	4740790	9
5941	89893892	89893941	15
5942	34773270	34773319	19
5943	89308002	89307953	4
5944	177265046	177264997	2
5945	50049881	50049935	19
5946	32277911	32277956	20
5947	109910775	109910824	1
5948	187670480	187670435	3
5949	21278680	21278629	16
5950	190320547	190320493	2
5951	56857218	56857272	16
5952	113424413	113424368	11
5953	24576433	24576379	14
5954	102519229	102519175	7
5955	126304215	126304264	11
5956	165207814	165207859	4
5957	78048874	78048928	17
5958	18391135	18391189	8
5959	135260	135305	10
5960	33286064	33286118	11
5961	84970495	84970544	2
5962	99222507	99222552	9
5963	205775099	205775148	1
5964	21374502	21374551	X
5965	49156202	49156256	15
5966	23421345	23421390	20
5967	169798783	169798828	2
5968	25878690	25878739	2
5969	223846220	223846266	1
5970	155050608	155050657	1
5971	72102966	72103014	11
5972	37584187	37584236	4
5973	143989846	143989895	8
5974	184754904	184754859	1
5975	42973867	42973916	21
5976	49278446	49278491	20
5977	120302452	120302506	12
5978	47176615	47176664	2
5979	47982378	47982324	4
5980	41257410	41257455	4
5981	173329245	173329294	5
5982	101698039	101697990	2
5983	50909473	50909428	19
5984	46652959	46653008	6
5985	146182915	146182964	5
5986	25342419	25342468	2
5987	49441219	49441268	19
5988	85539031	85539080	2
5989	37785416	37785367	9
5990	137045756	137045711	9
5991	231786531	231786576	2
5992	30030622	30030669	16
5993	56625570	56625619	16
5994	84913089	84913138	12
5995	65624927	65624976	5
5996	29849691	29849740	13
5997	104303730	104303775	12
5998	105487018	105487063	14
5999	83052123	83052172	1
6000	34999448	34999497	19
6001	181243376	181243325	5
6002	29077750	29077804	21
6003	57480104	57480050	12
6004	79768512	79768467	8
6005	125374670	125374715	3
6006	45584581	45584527	19
6007	39366365	39366314	4
6008	17969041	17968992	20
6009	94026125	94026170	1
6010	130916319	130916368	2
6011	42145418	42145373	19
6012	32650244	32650293	1
6013	169362573	169362621	2
6014	31943517	31943468	18
6015	44542457	44542506	X
6016	40506136	40506185	3
6017	133968815	133968861	5
6018	7787910	7787959	10
6019	36993624	36993673	3
6020	11435647	11435693	19
6021	156826607	156826652	3
6022	16018494	16018449	1
6023	32349991	32350040	17
6024	73097201	73097152	10
6025	46286080	46286035	21
6026	93732525	93732471	11
6027	31296493	31296540	1
6028	47560997	47561042	X
6029	31665477	31665524	6
6030	408756	408804	20
6031	100089395	100089440	13
6032	45422548	45422597	6
6033	33349880	33349929	1
6034	48619052	48619101	19
6035	56222194	56222243	12
6036	52577608	52577563	6
6037	6633780	6633829	5
6038	112086800	112086849	11
6039	44961833	44961882	14
6040	233905432	233905481	1
6041	149712309	149712260	X
6042	82716666	82716711	17
6043	185471935	185471886	4
6044	113875841	113875890	11
6045	29767530	29767482	22
6046	33512666	33512715	8
6047	53180718	53180763	12
6048	57284819	57284774	16
6049	69797580	69797530	14
6050	88705775	88705824	16
6051	53738096	53738141	19
6052	386430	386385	Y
6053	73994575	73994624	15
6054	53908579	53908525	10
6055	30922385	30922430	17
6056	74555014	74555059	2
6057	157160720	157160675	3
6058	12482	12531	1
6059	101217958	101218007	7
6060	241316015	241315970	2
6061	63042166	63042211	15
6062	21001688	21001733	22
6063	50508512	50508561	17
6064	103930053	103930102	12
6065	127030129	127030084	5
6066	128965673	128965722	5
6067	44950886	44950935	11
6068	64975765	64975720	17
6069	78187013	78187062	17
6070	126475606	126475655	3
6071	75243496	75243545	6
6072	74130575	74130620	15
6073	102451698	102451653	10
6074	53082048	53082097	X
6075	62407923	62407878	20
6076	130878320	130878266	7
6077	50510661	50510706	20
6078	142578960	142578915	3
6079	1000973	1001022	1
6080	19049877	19049931	9
6081	14633226	14633271	1
6082	53232219	53232174	12
6083	113812348	113812393	1
6084	99501267	99501313	13
6085	45114434	45114483	15
6086	127785551	127785596	9
6087	105745337	105745382	2
6089	81007235	81007186	16
6090	180501894	180501840	1
6091	202341708	202341757	1
6092	109691261	109691216	6
6093	3668864	3668815	17
6094	153990420	153990469	1
6095	42152525	42152476	8
6096	41734729	41734775	6
6097	988385	988430	10
6098	50578597	50578552	22
6099	178480151	178480196	2
6100	139015205	139015254	4
6101	101054146	101054200	14
6102	50823232	50823178	14
6103	38426437	38426385	19
6104	76141221	76141172	17
6105	75566925	75566971	16
6106	184175168	184175213	3
6107	34621127	34621172	11
6108	160421759	160421804	5
6109	17819535	17819486	21
6110	2139256	2139305	11
6111	7192237	7192188	4
6112	66925454	66925503	1
6113	150629631	150629680	1
6114	156436127	156436078	2
6115	38164787	38164832	20
6116	40894529	40894576	15
6117	64103817	64103866	11
6118	48898080	48898129	X
6119	92656085	92656134	15
6120	66603741	66603790	16
6121	102238816	102238771	8
6122	94639558	94639513	9
6123	64759573	64759528	12
6124	65562999	65563053	5
6125	15729626	15729675	21
6126	45747557	45747503	X
6127	24609208	24609154	14
6128	82519657	82519608	17
6129	68434416	68434362	X
6131	77637547	77637502	11
6132	674269	674315	4
6133	89901774	89901828	8
6134	102047335	102047286	11
6135	20017063	20017108	22
6136	160566130	160566085	3
6137	202870925	202870871	2
6138	63852991	63852942	14
6139	44939729	44939778	21
6140	69398260	69398307	14
6141	122526877	122526823	12
6142	38506373	38506320	22
6143	21600830	21600781	18
6144	89657529	89657480	16
6145	38800453	38800399	1
6147	118572364	118572409	11
6148	1184604	1184559	20
6149	66001777	66001831	11
6150	12196676	12196631	10
6151	67202666	67202621	16
6152	55019640	55019685	7
6153	40929253	40929302	15
6154	39425390	39425341	5
6155	50560396	50560344	7
6156	893160	893205	5
6157	62524235	62524283	18
6158	128160267	128160312	9
6159	73926717	73926771	2
6160	161091062	161091116	6
6161	37490944	37490998	1
6162	109422541	109422590	11
6164	4734409	4734455	16
6165	143336062	143336107	4
6166	49482487	49482442	20
6167	131361911	131361862	3
6168	38561340	38561291	X
6169	42548543	42548588	15
6170	25983018	25983067	2
6171	13785373	13785420	20
6172	71121626	71121580	9
6173	146251237	146251192	3
6174	54549324	54549369	12
6175	34051177	34051231	11
6176	13873979	13874024	19
6177	7328959	7329008	17
6178	170556863	170556917	6
6179	29811495	29811540	19
6180	50089013	50089058	17
6181	14505916	14505961	5
6182	64164453	64164498	2
6183	85048477	85048526	1
6185	117060035	117060080	1
6186	142876852	142876807	8
6187	153958074	153958120	1
6188	32538760	32538809	13
6189	115962349	115962300	5
6190	72271960	72272007	12
6191	66545949	66545998	11
6193	202144921	202144872	1
6194	128947392	128947437	9
6195	3169074	3169029	20
6196	2844215	2844260	4
6197	102241498	102241453	10
6198	12092116	12092165	19
6199	19191881	19191933	19
6200	70078012	70077963	11
6201	28862123	28862069	17
6202	57753708	57753759	11
6203	75451744	75451793	15
6204	44724808	44724862	22
6206	127701321	127701366	2
6207	27893419	27893468	6
6208	43984105	43984151	19
6210	100538909	100538954	7
6211	38996489	38996534	8
6212	167973022	167973076	1
6213	74483024	74483073	2
6214	95596769	95596818	7
6215	45010305	45010352	22
6216	267793	267748	18
6217	123541249	123541204	8
6218	89644013	89644062	10
6219	15056258	15056307	1
6220	39107205	39107250	3
6222	134366521	134366467	5
6223	31074323	31074278	16
6224	133130320	133130365	12
6225	128319227	128319182	2
6226	16589828	16589882	21
6227	140346126	140346081	5
6228	26034047	26033998	2
6229	60881241	60881286	2
6230	54188086	54188135	12
6231	8989927	8989981	12
6232	169795108	169795157	1
6233	87646731	87646785	9
6234	98901838	98901883	3
6235	72239306	72239257	X
6236	90596017	90596062	7
6237	38137338	38137387	3
6238	180803052	180803101	5
6239	170531820	170531869	1
6240	95676646	95676691	13
6241	128343608	128343657	7
6242	49101159	49101113	X
6243	110415662	110415711	6
6244	2777617	2777568	16
6245	23835517	23835562	16
6246	150371188	150371237	7
6247	51975114	51975163	3
6248	187291811	187291766	3
6249	81891888	81891843	17
6250	147911462	147911508	X
6251	134169712	134169658	X
6252	40417288	40417234	17
6253	33621473	33621518	6
6254	225941760	225941715	1
6255	51154409	51154460	17
6256	7568139	7568184	18
6257	157443959	157443905	2
6258	2054881	2054926	17
6260	223393112	223393161	1
6261	10340069	10340015	19
6262	37861038	37861083	3
6263	48965270	48965315	19
6264	37807656	37807701	22
6265	24495584	24495633	3
6266	136373387	136373336	9
6268	35742375	35742424	20
6269	32091563	32091617	18
6270	66697191	66697236	16
6271	155910890	155910836	1
6272	8288748	8288797	17
6273	2992498	2992449	1
6274	61762154	61762206	14
6275	127802392	127802446	9
6276	114209334	114209379	9
6277	52020000	52020049	15
6278	141350197	141350246	5
6279	71811387	71811432	10
6280	41073889	41073935	6
6281	31605637	31605686	20
6282	20403866	20403911	6
6283	23872966	23873015	18
6284	36606430	36606479	5
6285	1250082	1250136	4
6286	159988536	159988581	3
6287	10210661	10210710	1
6288	8263835	8263884	11
6289	88793085	88793036	14
6290	96262284	96262235	8
6291	112562338	112562392	3
6292	54135187	54135236	8
6293	99466285	99466330	7
6294	237691	237740	3
6295	38747943	38747997	20
6296	111999201	111999250	3
6297	31102268	31102315	18
6298	154445962	154445913	5
6299	70133179	70133233	X
6300	37242753	37242807	3
6301	53697523	53697577	19
6302	58632379	58632433	14
6303	57291109	57291057	1
6304	218672404	218672450	2
6305	14466291	14466345	5
6306	113072617	113072662	2
6307	54806149	54806194	1
6308	215436136	215436091	2
6309	42338344	42338389	8
6310	65530186	65530231	15
6311	43796866	43796911	21
6312	1891889	1891940	4
6313	57611928	57611976	12
6314	197515796	197515841	2
6315	110501657	110501706	12
6316	151716535	151716581	1
6317	128456124	128456169	9
6318	51887822	51887871	12
6319	70892664	70892713	15
6320	49620275	49620324	14
6321	151459045	151459090	1
6322	169253989	169254034	6
6323	238320340	238320385	2
6324	3723676	3723627	17
6325	108731937	108731986	12
6326	20716112	20716166	9
6327	141637380	141637429	5
6328	67276503	67276557	11
6329	160342948	160342997	1
6330	23895160	23895205	2
6331	160422165	160422219	5
6332	27838644	27838690	6
6333	73926893	73926938	2
6334	44800205	44800250	1
6335	3366277	3366326	19
6336	43125132	43125181	17
6337	39161	39215	12
6338	49691207	49691256	19
6339	50908576	50908527	15
6340	30247294	30247339	22
6341	71753372	71753323	3
6342	25195257	25195302	12
6343	39175069	39175118	14
6344	6087	6136	2
6345	97960236	97960285	15
6346	98045123	98045070	8
6347	69387142	69387097	2
6348	103918301	103918256	10
6349	52777530	52777579	12
6350	11481414	11481360	19
6351	27833101	27833155	1
6352	4710204	4710249	17
6353	120345451	120345402	2
6354	19460479	19460425	X
6355	131711951	131712000	12
6356	43566421	43566466	20
6357	49492432	49492387	18
6358	1051565	1051614	9
6359	1511999	1512048	1
6360	77910408	77910458	X
6361	59119608	59119654	8
6362	17001953	17001908	1
6363	177311733	177311781	5
6364	127451554	127451602	9
6365	45178726	45178775	19
6366	131276199	131276248	9
6367	104050175	104050130	12
6368	205850269	205850215	1
6369	73218018	73218067	11
6370	96837736	96837781	6
6371	157323080	157323027	6
6372	41918360	41918409	1
6373	204828535	204828580	1
6374	44082673	44082722	7
6375	32958656	32958607	10
6376	100911039	100911088	14
6377	31844774	31844823	20
6378	23163942	23163991	8
6379	9614785	9614834	18
6380	133773683	133773737	3
6381	33181644	33181689	1
6382	23907852	23907803	X
6383	101492714	101492763	8
6384	161039030	161039078	1
6385	123972905	123972860	12
6386	171248107	171248161	1
6387	20402858	20402907	6
6388	154937936	154937985	5
6389	244970267	244970218	1
6390	44186692	44186737	17
6391	59220459	59220504	18
6392	56451382	56451337	16
6393	27311461	27311416	8
6394	130053658	130053705	9
6395	184826441	184826490	4
6396	28336224	28336273	17
6397	155376821	155376870	4
6398	54662891	54662940	1
6399	4279374	4279423	19
6400	128083300	128083345	5
6401	100094080	100094035	7
6402	626184	626231	1
6403	25585559	25585514	20
6404	121756717	121756762	9
6405	10182544	10182589	16
6406	171741645	171741694	1
6407	17972561	17972615	8
6408	64342664	64342709	11
6409	33257717	33257762	11
6410	27893143	27893197	6
6411	103921895	103921841	14
6412	100994044	100994096	2
6413	30949114	30949159	16
6414	155127626	155127674	1
6415	129834987	129835036	9
6417	32412415	32412460	21
6418	175192884	175192929	1
6419	45972492	45972443	20
6420	140565010	140564956	5
6421	74809	74856	4
6422	130428827	130428876	11
6423	4940235	4940288	17
6424	10304821	10304870	11
6425	2262475	2262430	4
6426	6963712	6963766	12
6427	46918068	46918014	18
6428	74910698	74910644	14
6429	218671795	218671844	2
6430	28100858	28100813	13
6431	72781466	72781515	13
6432	26021779	26021824	6
6433	3491535	3491584	12
6434	55370536	55370581	19
6435	218959386	218959432	2
6436	56446359	56446404	8
6437	20533705	20533759	6
6438	47229662	47229711	1
6439	52069395	52069444	14
6440	17470040	17470087	19
6441	176448702	176448749	5
6442	119498508	119498553	3
6443	67119951	67119902	11
6444	29617714	29617759	17
6445	14947344	14947393	3
6446	41883521	41883566	19
6447	30345316	30345361	6
6448	60841980	60842029	11
6449	94639777	94639732	9
6450	2304095	2304144	17
6451	77088807	77088852	17
6453	67884653	67884702	10
6454	89923037	89922988	16
6455	7381039	7381088	17
6456	244836098	244836152	1
6457	37125966	37126020	10
6458	24340032	24339979	14
6459	56488473	56488522	12
6460	67191871	67191925	16
6461	129466896	129466941	10
6462	110440969	110440915	X
6463	41812046	41812095	17
6464	86521928	86521977	10
6465	130043642	130043691	9
6466	116101189	116101234	6
6467	132512989	132513035	6
6468	10316077	10316124	19
6469	62787148	62787193	11
6470	100119187	100119236	7
6471	58150173	58150226	20
6472	93185140	93185185	9
6473	32838807	32838762	6
6475	20131458	20131507	22
6477	27144013	27144062	7
6478	49576289	49576334	11
6479	33298801	33298846	6
6480	41559645	41559694	15
6481	65286229	65286184	15
6482	86914887	86914934	1
6483	21593698	21593743	6
6484	20858892	20858937	22
6485	54828321	54828375	18
6486	45842483	45842429	3
6487	76424260	76424310	7
6488	34172721	34172770	1
6489	80356868	80356914	10
6490	10043093	10043044	2
6491	126552419	126552464	X
6492	40134543	40134592	7
6493	132978605	132978659	9
6494	19127791	19127840	9
6495	89913353	89913308	15
6496	36186808	36186853	18
6497	102451250	102451299	10
6498	36481702	36481657	22
6499	39738623	39738672	1
6502	46594072	46594018	1
6503	234951734	234951779	2
6504	10182655	10182704	16
6505	44678840	44678894	4
6506	103715248	103715297	14
6507	38029665	38029620	3
6508	160565731	160565686	3
6509	88913645	88913593	15
6510	41990153	41990202	4
6511	89087737	89087786	15
6512	29996406	29996451	16
6513	169368106	169368057	1
6514	72536903	72536952	8
6515	126423710	126423756	5
6516	100334770	100334815	3
6517	74984642	74984688	8
6518	82374068	82374113	17
6519	170038507	170038556	3
6520	100239260	100239305	14
6521	6481573	6481618	11
6522	174724549	174724598	5
6523	27473272	27473321	6
6524	153003030	153003079	6
6526	25277409	25277463	15
6528	88990238	88990292	10
6529	116672095	116672140	7
6530	64063564	64063609	20
6531	107459319	107459368	6
6532	178725207	178725252	1
6533	38421829	38421775	8
6534	27370554	27370601	2
6535	125375605	125375654	3
6536	24972659	24972605	2
6537	42273143	42273192	15
6538	42361308	42361357	2
6539	200525764	200525813	2
6540	68512723	68512768	17
6541	34696732	34696781	6
6542	224616388	224616433	1
6543	30558456	30558505	16
6544	96391724	96391773	14
6545	11751308	11751357	18
6546	76307482	76307530	17
6547	96778089	96778038	9
6548	127588262	127588307	7
6550	125213674	125213629	3
6551	25176735	25176780	15
6552	172659150	172659202	1
6553	42335452	42335501	1
6554	155277510	155277559	1
6555	26156766	26156811	6
6556	183130558	183130603	1
6557	52989393	52989442	5
6558	140427758	140427709	4
6559	26090858	26090907	18
6560	62030361	62030307	17
6561	8645439	8645493	16
6562	134485660	134485707	3
6563	113758808	113758857	1
6564	14383562	14383611	21
6565	7043526	7043574	17
6566	61893082	61893037	18
6567	137550452	137550501	9
6568	150975068	150975019	1
6569	31373399	31373448	1
6570	6589523	6589571	7
6571	7242233	7242188	17
6572	37746159	37746208	22
6573	222299115	222299162	2
6574	16666183	16666129	2
6575	2172553	2172599	11
6576	118278690	118278741	4
6577	5584273	5584322	17
6578	47981635	47981581	4
6579	137138688	137138733	9
6580	49585044	49584990	13
6581	77492316	77492365	5
6582	72434554	72434509	11
6583	53061913	53061868	6
6584	112164318	112164267	11
6585	110318389	110318438	X
6586	559724	559769	16
6587	7282105	7282154	17
6588	19362818	19362769	17
6589	55039163	55039212	1
6590	98795784	98795829	9
6591	55656666	55656711	16
6592	137205624	137205669	9
6593	54588819	54588867	12
6594	112645591	112645640	2
6595	83980081	83980126	9
6596	27362958	27363007	11
6597	1400239	1400288	7
6598	69080538	69080484	3
6599	22003888	22003843	10
6600	126914046	126914100	9
6601	53558796	53558742	X
6602	38564377	38564332	15
6603	42271175	42271126	8
6604	141175996	141176050	5
6605	90102016	90101971	15
6606	19252018	19251969	1
6607	65111899	65111850	11
6608	107891054	107891099	7
6609	26773332	26773283	15
6610	47582083	47582132	X
6611	130017097	130017052	8
6612	3969578	3969627	19
6613	85616003	85616052	2
6614	144332781	144332826	2
6615	72543914	72543869	18
6616	87876304	87876259	7
6617	152680088	152680137	4
6618	57173910	57173861	5
6619	1773441	1773490	16
6620	10210085	10210134	1
6621	690144	690099	16
6622	125986436	125986481	6
6623	11481206	11481160	19
6624	88580798	88580753	12
6625	121209177	121209231	12
6626	76558078	76558123	17
6627	48617891	48617940	2
6628	142313505	142313451	5
6629	97433198	97433247	13
6630	7485104	7485153	17
6631	77994416	77994465	11
6632	54396958	54397003	14
6633	57657052	57657106	11
6634	15511153	15511202	9
6635	211416545	211416496	4
6636	32538838	32538892	1
6637	156705286	156705335	1
6638	196926820	196926869	2
6639	18140881	18140832	10
6640	2970039	2970088	16
6641	73136888	73136937	14
6642	39532898	39532943	22
6643	52897722	52897771	3
6644	31346558	31346607	22
6645	53104002	53104051	19
6646	95134088	95134133	8
6647	34101894	34101849	15
6648	97498812	97498857	10
6649	119944138	119944088	X
6650	99731327	99731381	10
6651	17962967	17962913	20
6652	47300333	47300378	10
6653	33206270	33206217	13
6654	26864538	26864587	18
6655	52568429	52568475	15
6656	54295528	54295474	12
6658	182953152	182953107	1
6659	45804891	45804936	11
6660	80485928	80485879	8
6661	178154522	178154468	5
6662	150283105	150283154	1
6663	174187	174236	9
6664	40587806	40587757	6
6665	134225139	134225188	11
6666	228165907	228165952	1
6667	52995420	52995371	6
6668	68601127	68601176	17
6669	66603940	66603985	16
6670	19150866	19150817	22
6671	110204721	110204673	2
6672	174283867	174283915	4
6673	132687537	132687492	12
6674	8769968	8769914	3
6675	65596726	65596775	11
6676	132816807	132816861	6
6677	40982077	40982023	13
6678	131058141	131058186	X
6679	30719741	30719786	4
6680	116478050	116477996	5
6681	39769763	39769709	2
6682	228416635	228416590	1
6683	46936579	46936628	11
6684	111541908	111541962	3
6685	19837061	19837109	6
6686	109321285	109321240	9
6687	112067918	112067963	13
6688	150069169	150069120	6
6689	152779591	152779640	4
6690	44324230	44324275	17
6691	148342704	148342753	6
6692	150759033	150759080	5
6693	38872463	38872414	22
6694	186109446	186109392	3
6695	10249616	10249665	5
6696	45158112	45158157	7
6697	75243843	75243789	6
6698	34156969	34156918	17
6699	92291433	92291388	10
6700	47144511	47144556	X
6701	147227380	147227326	X
6702	6420855	6420801	4
6703	46277830	46277879	11
6704	39124227	39124281	19
6705	77326580	77326535	13
6706	95284266	95284311	5
6707	2296002	2296051	20
6708	67173891	67173936	16
6709	2163923	2163968	19
6710	62547163	62547208	11
6711	79069242	79069296	5
6712	102140242	102140287	14
6713	48469269	48469318	19
6714	8631035	8631080	17
6715	41315276	41315222	1
6717	7307596	7307641	17
6718	1225204	1225155	5
6719	100952393	100952344	8
6720	38748988	38748939	1
6721	120842668	120842618	9
6722	43869528	43869483	7
6723	52685992	52685947	3
6724	53180415	53180461	12
6725	17076211	17076166	19
6726	53557196	53557142	X
6727	177358145	177358190	5
6728	21867587	21867542	22
6729	70554714	70554763	2
6730	20469901	20469955	14
6731	156053430	156053381	1
6732	39950486	39950531	7
6733	188291840	188291885	2
6734	27890479	27890528	2
6735	77327384	77327339	13
6736	11979803	11979852	1
6737	39668682	39668728	17
6739	238100038	238100083	2
6740	88804223	88804268	16
6741	29568957	29568908	17
6742	37672228	37672183	2
6743	40373869	40373918	1
6744	21501523	21501572	12
6745	77919372	77919421	13
6746	74455401	74455446	2
6747	76763563	76763610	12
6748	120446561	120446516	12
6749	94475406	94475352	8
6750	65859930	65859881	11
6751	151960337	151960284	X
6752	38176955	38177004	8
6753	124535742	124535697	12
6754	202009841	202009888	1
6755	226224232	226224281	1
6756	141634928	141634874	5
6757	20455003	20455052	14
6758	228149614	228149659	1
6759	107168816	107168865	7
6760	24340317	24340272	14
6761	115090006	115090055	1
6762	25015216	25015265	X
6763	40587450	40587401	6
6764	160312854	160312900	5
6765	159945086	159945135	1
6766	74038679	74038634	4
6767	22142012	22141967	8
6768	130181769	130181720	2
6769	102644322	102644273	10
6770	27628457	27628504	X
6771	67353248	67353203	11
6772	106086282	106086328	6
6773	12682006	12681961	19
6774	151451976	151452025	6
6775	47151056	47151006	18
6776	9903933	9903888	8
6777	225888686	225888641	1
6778	24146714	24146759	14
6779	4515847	4515901	3
6781	206946211	206946160	1
6782	111073335	111073384	5
6783	220528462	220528507	1
6784	70289944	70289989	X
6785	42600330	42600379	3
6786	67544078	67544125	X
6787	236169411	236169460	2
6788	17420109	17420060	19
6789	45378202	45378247	6
6790	26429829	26429878	22
6791	79395885	79395930	18
6792	151511382	151511333	1
6793	143971906	143971955	3
6794	214809967	214809922	2
6795	42271650	42271601	13
6797	51893568	51893615	X
6798	56114067	56114116	8
6799	207321217	207321262	1
6800	77027660	77027606	13
6801	62554006	62554060	20
6802	74309028	74309082	4
6803	93921688	93921740	7
6804	236915	236870	11
6805	92928548	92928593	12
6806	76716233	76716278	5
6807	66616599	66616644	11
6808	113001234	113001283	13
6809	43358784	43358829	1
6810	32222220	32222269	1
6811	26254117	26254164	13
6812	76736907	76736956	17
6814	231240939	231240984	1
6815	65842349	65842398	8
6816	54009254	54009303	12
6817	60397994	60398039	15
6818	5720363	5720314	19
6819	39459231	39459186	4
6820	788919	788874	16
6821	209675735	209675780	1
6822	48919036	48918991	X
6823	109382599	109382554	6
6824	67806777	67806826	16
6825	86283085	86283031	9
6826	45747133	45747079	X
6827	56080412	56080457	12
6828	102501303	102501254	4
6829	8147528	8147582	20
6830	91854400	91854449	15
6831	43517338	43517387	6
6832	201260496	201260550	2
6833	20806512	20806558	16
6835	34178734	34178783	9
6836	26272468	26272519	6
6837	44210313	44210358	20
6838	6944010	6944055	12
6839	163321656	163321705	1
6840	154378734	154378685	X
6841	28490072	28490018	8
6843	127526605	127526654	2
6844	152037341	152037296	1
6845	42108916	42108965	21
6846	74441538	74441587	2
6847	111602421	111602466	11
6848	1179986	1179941	1
6849	106140310	106140356	12
6850	58098800	58098746	19
